DRUGID,SMILES
CF2W0K,C1COC2=CC=CC=C2[C@H]1N3CCC4(CC3)C(=O)NCN4C5=CC=CC=C5.C(=O)(C(=O)O)O.O
CE3LH1,C1COC2=CC=CC=C2[C@@H]1N3CCC4(CC3)C(=O)NCN4C5=CC=CC=C5.C(=O)(C(=O)O)O.O
CX3H8P,CCN1C2=CC=CC=C2N(C1=O)[C@@H]3CCN(C[C@H]3CO)CC4CCCC5C4CCCC5
C85LIH,CCN1C2=CC=CC=C2N(C1=O)[C@@H]3CCN(C[C@H]3CO)C4CCC(CC4)C(C)C
D02WBU,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)C(C)(C)CC
D03BVN,CCCC(C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(=O)N
D0PR2Q,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CC
D0SN6V,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)CC(C)(C)C
D0Y0IE,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=CC=C2)N)O
D0Y4EW,C[C@H]([C@@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=CC=C2)N)O
CX48MD,CNC1=NC(=CS1)C2=NC=C(C(=C2)C(=O)N3CCN(CC3)CC4=CC=C(C=C4)Cl)Cl
D0K8KX,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
D0R0FE,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC
D01GFX,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O
D0G7UX,CC[C@H]1C(=O)N(CC(=O)N([C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N1)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C)C(C)C)CC(C)C)C)C
D04RLX,COC1=C(C=C2CN(CCC2=C1)CCC3=CC=C(C=C3)NC(=O)C4=CC(=C(C=C4NC(=O)C5=CC6=CC=CC=C6N=C5)OC)OC)OC
C1NZL9,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=C(C=C4)O
C19VMW,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=CC=C4
C8OB6U,COC1=CC=CC(=C1)NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4
C64RUF,COC1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4
CYT7E4,C1=CC=C(C=C1)C2=NC3=C(C=CC=N3)C(=N2)NC4=CC=CC(=C4)C(F)(F)F
CFC30O,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=CC=C4)Cl
C69NQO,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)NC4=CC(=CC=C4)F
CD18KY,COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)C(=O)/C=C/C3=CC(=C(C=C3)OC)OC)OC
CV91FR,CCCOC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)O
C1IPS5,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)NC4=CC=CC(=C4)C#N
C4CF5U,COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)C2=CC(=C(C=C2)O)OC
C40XDF,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=CC(=C4)C#N
C4GZ8Y,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=C(C=C4)C#N
CG0ZK1,COC1=CC(=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)/C=C/C(=O)C3=C(C=C(C=C3)OC)OC)OC
C19FNV,COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=CC=C4)OC)OC
CLD92G,COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC=C(C=C4)[N+](=O)[O-])OC
C7DW6Y,C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=CC=C4)F
CMVW98,CC1CCC2=C(C1)SC3=NC(=NC(=C23)N4CCN(CC4)C(C5=CC=CC=C5)C(=O)N)C6=CN=CC=C6
CB7T2K,COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)OC)OC
CRCA82,C1=CC=C2C(=C1)C(=NC(=N2)C3=CN=CC=C3)NC4=CC(=CC=C4)[N+](=O)[O-]
C3ESV6,COC1=CC=CC\2=C1CCC/C2=C\CCN3CCC4=CC(=C(C=C4C3)OC)OC
CKW04J,COC1=CC=CC(=C1)CCC2=CC=CC=C2NCC3=CC(=CC=C3)OC
CJUW92,COC1=CC=CC(=C1)CCC2=CC=CC=C2NCC3=C(C(=CC=C3)OC)OC
CP8H2D,COC1=C(C=C(C=C1)COC2=CC=CC=C2CCC3=CC=CC=C3)OC
C9T7BZ,COC1=CC=CC(=C1OC)COC2=CC=CC=C2CCC3=CC=CC=C3
C9SMO0,COC1=CC=CC(=C1)CCC2=CC=CC=C2OCC3=C(C(=CC=C3)OC)OC
CW4EM8,COC1=C(C=C(C=C1)COC2=CC=CC=C2CCC3=CC(=CC=C3)OC)OC
C7UV4H,COC1=C(C=C(C=C1)CNC2=CC=CC=C2CCC3=CC(=CC=C3)OC)OC
C60EJI,COC1=C(C=C2CN(CCC2=C1)CC3=CC=C(C=C3)C4=CC=C(C=C4)O)OC
C6O2ZR,COC1=CC=C(C=C1)C2=NC(=CS2)CN3CCC4=CC(=C(C=C4C3)OC)OC
C9BNA1,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCOCCOCCOCCOCCOC4=CC=C(C=C4)C5=CC(=O)C6=C(O5)C=CC(=C6)C
C45VCM,COC1=CC=C(C=C1)C2=CC=C(C=C2)CN3CCC4=CC(=C(C=C4C3)OC)OC
CTX1N3,COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br
CE1QO3,COC1=CC=CC(=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4
C3T8ZF,COC1=C(C=C2CN(CCC2=C1)CC3=CC=C(C=C3)OC4=NC=C(C=C4)C5=NC(=CS5)C6=CC(=CC=C6)O)OC
CFN89Y,COC1=CC=CC(=C1)C2=CSC(=N2)C3=CN=C(C=C3)OC4=CC=C(C=C4)CN5CCC6=CC(=C(C=C6C5)OC)OC
C42SMF,COC1=C(C=C2CN(CCC2=C1)CC3=CC=C(C=C3)OC4=NC=C(C=C4)C5=NC(=CS5)C6=CC=C(C=C6)[N+](=O)[O-])OC
C98LPJ,COC1=C(C=C2CN(CCC2=C1)CC3=CC=C(C=C3)OC4=NC=C(C=C4)C5=NC(=CS5)C6=CC=C(C=C6)F)OC
C0Z3PN,COC1=C(C=C2CN(CCC2=C1)CCCOC3=CC=NC4=CC=CC=C43)OC
CV5Z9M,COC1=C(C=C2CN(CCC2=C1)C(=O)COC3=NC4=CC=CC=C4C=C3)OC
C1IZT7,COC1=C(C=C2CN(CCC2=C1)CCOC3=NC4=CC=CC=C4C=C3)OC
COV12T,COC1=C(C=C2CN(CCC2=C1)CCCOC3=NC4=CC=CC=C4C=C3)OC
C3Y4FW,COC1=C(C=C2CN(CCC2=C1)CCCCOC3=NC4=CC=CC=C4C=C3)OC
CLF3I8,COC1=C(C=C2CN(CCC2=C1)CCCCCOC3=NC4=CC=CC=C4C=C3)OC
CN6Q3L,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)OCCCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6
CQCF98,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6
C1PR7Z,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)OCCOCCN4C=C(N=N4)CCCOC5=CC=C(C=C5)C6=CC(=O)C7=C(O6)C=C(C=C7)F
CA7K8Z,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=C(O6)C=CC(=C7)F
CD9KH7,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=C(O6)C=CC(=C7)F
CWR2L5,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=C(C(=O)C7=CC=CC=C7O6)OCC8=CC(=CC=C8)C(=O)OC
C4ODQ2,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6
C7T0UM,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=C(C(=O)C7=CC=CC=C7O6)OCC8=CC=CC=C8
CUL9E2,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCN(CCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6)CC8=CC=CC=C8
CNW68B,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCN(CCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7)CC8=CC=CC=C8
CCZ9B3,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6
CXWG13,COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=CC=C4)[N+](=O)[O-])OC
C8NC1P,CN1C=C(C2=CC=CC=C21)CCNC(=O)C3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br
CBDY35,C1=CC2=C(C(=C1)OCC3=CC=C(C=C3)Br)C(=O)C=C(O2)C(=O)NCC4=CN(N=N4)CC5=CC=C(C=C5)Br
CH9B2W,CN(CCC1=CNC2=CC=CC=C21)C(=O)C3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br
CVN95Y,CN(CCC1=CNC2=C1C=C(C=C2)OC)C(=O)C3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br
C2U1VA,COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=CC(=O)C4=C(O3)C=CC(=C4)OCC5=CC=C(C=C5)Br
C3T5OH,CN(CCC1=CNC2=CC=CC=C21)C(=O)C3=CC(=O)C4=C(O3)C=CC(=C4)OCC5=CC=C(C=C5)Br
CZ3P5R,COC1=CC2=C(C=C1)C(=CN2)CCNC(=O)C3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br
C7ISD3,CN1C=C(C2=CC=CC=C21)CCN(C)C(=O)C3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br
CPJ5M2,COC1=CC2=C(C=C1)NC=C2CCNC(=O)C3=CC(=O)C4=C(O3)C=C(C=C4)OCC5=CC=C(C=C5)Br
CZ4SE6,C1=CC=C(C=C1)CN2C=C(N=N2)CNC(=O)C3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br
C67ASV,CN(CCC1=CNC2=CC=CC=C21)CC3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br.Cl
C5Z3GF,CN(CCC1=CNC2=C1C=C(C=C2)OC)CC3=CC(=O)C4=C(O3)C=CC=C4OCC5=CC=C(C=C5)Br
CRB93S,C1=CC=C(C=C1)CN(CCOC2=CC3=C(C=C2)C(=O)C=C(O3)C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOCCOC6=CC=C(C=C6)C7=C(C(=O)C8=CC=CC=C8O7)OCC9=CC=CC=C9
CG71EX,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7
C4ZOX6,C1=CC=C(C=C1)CN(CCOC2=CC3=C(C=C2)C(=O)C=C(O3)C4=CC=CC=C4)CC5=CN(N=N5)CCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
C0ZQO6,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCOCCOCCN4C=C(N=N4)CCCCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7
C4U5CZ,C1=CC=C(C=C1)CN(CCOC2=CC3=C(C=C2)C(=O)C=C(O3)C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
CW17YB,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCOCCOCCN4C=C(N=N4)COCCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7
C0VD4P,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7
CZT7B9,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7
CH70XJ,C1=CC=C(C=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCOCCN5C=C(N=N5)COCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
C6MRA2,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6
C1JH4L,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCOCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=C(O6)C=CC(=C7)F
CN1RD8,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCOCCN4C=C(N=N4)COCCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7
C2YB6Q,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=C(O6)C=CC(=C7)C
CSK8X6,C1=CC=C(C=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCOCCN5C=C(N=N5)CCCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
CENX80,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6
CY46QV,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=C(O6)C=CC(=C7)F
CQL7T6,C1=CC=C(C=C1)CN(CCOC2=CC3=C(C=C2)C(=O)C=C(O3)C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOCCOC6=CC=C(C=C6)C7=CC(=O)C8=CC=CC=C8O7
CENR59,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCOCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6
CVZG56,C1=CC=C(C=C1)CN(CCOC2=CC3=C(C=C2)C(=O)C=C(O3)C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOC6=CC=C(C=C6)C7=CC(=O)C8=CC=CC=C8O7
CT43OU,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7
C3FB6Q,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=C(O6)C=CC(=C7)F
C4S9WG,C1=CC=C(C=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCN5C=C(N=N5)CCCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
CCE95J,C1=CC=C(C=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCN5C=C(N=N5)COCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
C9SBA1,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCOCCOCCN4C=C(N=N4)COCCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7
CSI51G,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=C(C(=O)C7=CC=CC=C7O6)OCC8=CC=CC=C8
CGB2P5,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCOCC4=CN(N=N4)CCOCCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=CC=CC=C7O6
CTY1H5,C1=CC=C(C=C1)CN(CCOC2=CC3=C(C=C2)C(=O)C=C(O3)C4=CC=CC=C4)CC5=CN(N=N5)CCOCCOC6=CC=C(C=C6)C7=CC(=O)C8=C(O7)C=CC(=C8)F
CHGX10,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C=C3)OCCOCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=CC(=O)C7=C(O6)C=CC(=C7)F
CB1FR2,COC(=O)C1=CC=CC(=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCOCCN5C=C(N=N5)CN(CC6=CC=CC=C6)CC7=CN(N=N7)CCOCCOCCOC8=CC=C(C=C8)C9=C(C(=O)C1=CC=CC=C1O9)OCC1=CC(=CC=C1)C(=O)OC
C43AXK,C1=CC=C(C=C1)CN(CC2=CN(N=N2)CCOCCOCCOC3=CC4=C(C=C3)C(=O)C=C(O4)C5=CC=CC=C5)CC6=CN(N=N6)CCOCCOCCOC7=CC8=C(C=C7)C(=O)C=C(O8)C9=CC=CC=C9
C70LJV,C1=CC=C(C=C1)CN(CC2=CN(N=N2)CCOC3=CC4=C(C=C3)C(=O)C=C(O4)C5=CC=CC=C5)CC6=CN(N=N6)CCOC7=CC8=C(C=C7)C(=O)C=C(O8)C9=CC=CC=C9
CFU4W2,C1=CC=C(C=C1)CN(CC2=CN(N=N2)CCOCCOC3=CC4=C(C=C3)C(=O)C=C(O4)C5=CC=CC=C5)CC6=CN(N=N6)CCOCCOC7=CC8=C(C=C7)C(=O)C=C(O8)C9=CC=CC=C9
CVB23M,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCCCC4=CN(N=N4)CCOCCOC5=CC=C(C=C5)C6=C(C(=O)C7=CC=CC=C7O6)OCC8=CC(=CC=C8)C(=O)OC
CX1W9Z,COC(=O)C1=CC=CC(=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCOCCN5C=C(N=N5)CCCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
C7XG4U,C1=CC=C(C=C1)CN(CC2=CN(N=N2)CCOCCOC3=CC=C(C=C3)C4=CC(=O)C5=CC=CC=C5O4)CC6=CN(N=N6)CCOCCOC7=CC=C(C=C7)C8=CC(=O)C9=CC=CC=C9O8
C7W1TP,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCOCCOCCN4C=C(N=N4)CN(CC5=CC=CC=C5)CC6=CN(N=N6)CCOCCOCCOC7=CC=C(C=C7)C8=CC(=O)C9=C(O8)C=CC(=C9)C
CAX9S0,COC(=O)C1=CC=CC(=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCN5C=C(N=N5)CN(CC6=CC=CC=C6)CC7=CN(N=N7)CCOCCOC8=CC=C(C=C8)C9=C(C(=O)C1=CC=CC=C1O9)OCC1=CC(=CC=C1)C(=O)OC
COB3Z9,COC(=O)C1=CC=CC(=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCOCCN5C=C(N=N5)COCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
C6BW0Q,CC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)OCCOCCOCCN4C=C(N=N4)CN(CCOC5=CC6=C(C=C5)C(=O)C=C(O6)C7=CC=CC=C7)CC8=CC=CC=C8
CUHC90,CC1=C(C(=C2C(=C(SC2=N1)C(=O)C3=CC=C(C=C3)OC)N)C4=CC(=C(C=C4)OC)OC)C(=O)OC
C05JQB,CC1=C(C(=C2C(=C(SC2=N1)C(=O)C3=C(C=C(C=C3)OC)OC)N)C4=CC(=C(C(=C4)OC)OC)OC)C(=O)OCCOC
C41EMT,CC1=C(C(=C2C(=C(SC2=N1)C(=O)C3=CC=CC=C3)N)C4=CC(=C(C(=C4)OC)OC)OC)C(=O)OCCOC
CA1VH0,CCOC(=O)C1=C(N=C2C(=C1C3=CC(=C(C(=C3)OC)OC)OC)C(=C(S2)C(=O)C4=C(C=C(C=C4)OC)OC)N)C
C4NX2Q,CC1=C(C(=C2C(=C(SC2=N1)C(=O)C3=CC=C(C=C3)OC)N)C4=CC(=C(C(=C4)OC)OC)OC)C(=O)C
C0NW8T,CCOC(=O)C1=C(N=C2C(=C1C3=CC(=C(C(=C3)OC)OC)OC)C(=C(S2)C(=O)C4=CC=C(C=C4)OC)N)C
CJK73Q,COC1=CC(=C(C=C1)OC)/C=C/C(=O)C2=CC=C(C=C2)C(=O)/C=C/C3=C(C=CC(=C3)OC)OC
CFX2C0,COC1=CC(=C(C=C1/C=C/C(=O)C2=CC=C(C=C2)C(=O)/C=C/C3=CC(=C(C=C3OC)OC)OC)OC)OC
CYU3G9,COC1=CC(=C(C(=C1)OC)/C=C/C(=O)C2=CC=C(C=C2)C(=O)/C=C/C3=C(C=C(C=C3OC)OC)OC)OC
CGWI98,COC1=C(C(=CC=C1)OC)/C=C/C(=O)C2=CC=C(C=C2)C(=O)/C=C/C3=C(C=CC=C3OC)OC
C1D9TM,COC1=C(C(=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)C(=O)/C=C/C3=C(C(=C(C=C3)OC)OC)OC)OC)OC
C8A9RT,COC1=CC(=CC(=C1OC)OC)C(=O)/C=C/C2=CC=C(C=C2)/C=C/C(=O)C3=CC(=C(C(=C3)OC)OC)OC
CHKF72,COC1=CC=CC(=C1)C(=O)/C=C/C2=CC=C(C=C2)/C=C/C(=O)C3=CC(=CC=C3)OC
CFS75L,COC1=C(C=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)/C=C/C(=O)C3=CC(=C(C=C3)OC)OC)OC
CA57QF,COC1=CC(=C(C=C1)OC)C(=O)/C=C/C2=CC=C(C=C2)/C=C/C(=O)C3=C(C=CC(=C3)OC)OC
C78PYH,COC1=CC(=CC(=C1)C(=O)/C=C/C2=CC=C(C=C2)/C=C/C(=O)C3=CC(=CC(=C3)OC)OC)OC
CM1X5R,COC1=CC=CC=C1C(=O)/C=C/C2=CC=C(C=C2)/C=C/C(=O)C3=CC=CC=C3OC
CSD17I,COC1=CC(=C(C(=C1)OC)C(=O)/C=C/C2=CC=C(C=C2)/C=C/C(=O)C3=C(C=C(C=C3OC)OC)OC)OC
C8BRG2,CC1=C(C(=C2C(=C(SC2=N1)C(=O)C3=CC=C(C=C3)OC)N)C4=CC(=C(C(=C4)OC)OC)OC)C(=O)OCCOC
C86WSC,COC(=O)C1=CC=CC(=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCN5C=C(N=N5)CCCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
C9E0BT,COC(=O)C1=CC=CC(=C1)COC2=C(OC3=CC=CC=C3C2=O)C4=CC=C(C=C4)OCCOCCN5C=C(N=N5)COCCOC6=CC7=C(C=C6)C(=O)C=C(O7)C8=CC=CC=C8
C9YPJ7,C1=CC=C(C=C1)CN(CC2=CN(N=N2)CCOCCOCCOC3=CC=C(C=C3)C4=C(C(=O)C5=CC=CC=C5O4)OCC6=CC=CC=C6)CC7=CN(N=N7)CCOCCOCCOC8=CC=C(C=C8)C9=C(C(=O)C1=CC=CC=C1O9)OCC1=CC=CC=C1
C0OQ9P,CC1=C(C(=C2C(=C(SC2=N1)C(=O)C3=C(C=C(C=C3)OC)OC)N)C4=CC(=C(C=C4)OC)OC)C(=O)OC
CK0H3V,CCOC(=O)C1=C(N=C2C(=C1C3=CC=C(C=C3)OC)C(=C(S2)C(=O)C4=CC=C(C=C4)OC)N)C
C3VRT8,CCOC(=O)C1=C(N=C2C(=C1C3=CC(=C(C(=C3)OC)OC)OC)C(=C(S2)C(=O)C4=CC=CC=C4)N)C
CNS3X0,CCOC1=CC=C(C=C1)C2=C3C(=C(SC3=NC(=C2C(=O)OCC)C)C(=O)C4=CC=C(C=C4)OC)N
